feature,year,relative_importance
LAI,2020,3.0500008002131853
slope_max,2020,3.327452918584817
road_density_km_km2,2020,13.168284373138116
line_density_km_per_cell,2020,4.1009949755187565
wind_direction_category_N,2020,2.1099700643963524
wind_direction_category_NE,2020,1.0429044207812124
wind_direction_category_E,2020,1.1269542821050316
wind_direction_category_SE,2020,1.3248024272362453
wind_direction_category_S,2020,1.2565528823021468
wind_direction_category_SW,2020,1.1903712791182175
wind_direction_category_W,2020,1.2315053987181466
wind_direction_category_NW,2020,1.5810541757300567
veg_group_Barren,2020,2.0516549004292988
veg_group_Chaparral,2020,2.4735896892489673
veg_group_Conifer Alpine,2020,4.537397889411094
veg_group_Conifer Forest,2020,2.5819545506142703
veg_group_Desert,2020,2.8913414580039176
veg_group_Grassland,2020,5.266296719541419
veg_group_Oak Woodland,2020,2.235121376414095
veg_group_Shrub,2020,12.406064658977813
veg_group_Wetland,2020,1.7991359244706466
