feature,mean_abs_shap,corr,year,area,season
wind_direction_category_NE,0.67807454,-0.8611006726079582,2001,Central Coast,summer
wind_direction_category_N,1.2365903,-0.9781914699124635,2001,Central Coast,summer
wind_direction_category_SW,1.8790623,-0.9859168500179396,2001,Central Coast,summer
wind_direction_category_W,2.0175064,-0.9922883912166501,2001,Central Coast,summer
wind_direction_category_S,2.0300014,-0.9941995430632595,2001,Central Coast,summer
wind_direction_category_NW,2.3274264,-0.9943232553031333,2001,Central Coast,summer
veg_group_Conifer Forest,0.018568939,0.7574954927251308,2001,Central Coast,winter
veg_group_Chaparral,0.022913357,0.6699318364521265,2001,Central Coast,winter
veg_group_Conifer Alpine,0.029035043,-0.8187756293145336,2001,Central Coast,winter
max_relative_humidity,0.029898848,-0.2797310863191403,2001,Central Coast,winter
specific_humidity,0.035598014,-0.4641879480030064,2001,Central Coast,winter
wind_speed,0.03949084,0.37181466155695714,2001,Central Coast,winter
min_relative_humidity,0.06835509,-0.6086928121149244,2001,Central Coast,winter
dead_fuel_moisture_100hr,0.08497809,-0.4880427847431693,2001,Central Coast,winter
line_density_km_per_cell,0.12197893,0.8515806367957568,2001,Central Coast,winter
slope_max,0.15686616,0.7933423764375324,2001,Central Coast,winter
precipitation_amount,0.15705316,0.6303209710956128,2001,Central Coast,winter
LAI,0.16428326,0.7940585856265407,2001,Central Coast,winter
min_air_temperature,0.17030329,-0.9223406296723732,2001,Central Coast,winter
dead_fuel_moisture_1000hr,0.21514475,-0.8847728808661871,2001,Central Coast,winter
max_air_temperature,0.2832829,0.9504103563834905,2001,Central Coast,winter
road_density_km_km2,0.35025844,0.42610428424274377,2001,Central Coast,winter
wind_direction_category_E,0.4953577,-0.9716564792215725,2001,Central Coast,winter
wind_direction_category_SE,0.66532534,-0.9898809810922532,2001,Central Coast,winter
wind_direction_category_NE,0.6975454,-0.9888440068791033,2001,Central Coast,winter
surface_downwelling_shortwave_flux_in_air,0.7219356,0.13419542934656725,2001,Central Coast,winter
wind_direction_category_N,0.9901319,-0.9769005342270132,2001,Central Coast,winter
wind_direction_category_W,1.3029487,-0.986863826059293,2001,Central Coast,winter
wind_direction_category_S,1.3530463,-0.9944335041135821,2001,Central Coast,winter
wind_direction_category_NW,1.46223,-0.9918007365492777,2001,Central Coast,winter
wind_direction_category_SW,1.5516198,-0.9754294164448257,2001,Central Coast,winter
veg_group_Conifer Alpine,0.0142761255,-0.47855361778941463,2001,Central Coast,all
veg_group_Conifer Forest,0.015883861,0.798810436184564,2001,Central Coast,all
veg_group_Chaparral,0.018547505,0.7464314444714508,2001,Central Coast,all
max_relative_humidity,0.03349668,-0.14641741821662477,2001,Central Coast,all
wind_speed,0.039377708,0.08712706055450817,2001,Central Coast,all
specific_humidity,0.04156823,0.24543917644804306,2001,Central Coast,all
min_relative_humidity,0.06506738,-0.7708645803725371,2001,Central Coast,all
min_air_temperature,0.11989691,-0.6898422909230537,2001,Central Coast,all
precipitation_amount,0.12456991,0.16801424922233263,2001,Central Coast,all
line_density_km_per_cell,0.13005586,0.8293209061898222,2001,Central Coast,all
dead_fuel_moisture_1000hr,0.1387595,-0.7978797683180419,2001,Central Coast,all
dead_fuel_moisture_100hr,0.15172403,-0.80785275285386,2001,Central Coast,all
slope_max,0.17476651,0.8703525890813234,2001,Central Coast,all
LAI,0.20786719,0.7821375845703614,2001,Central Coast,all
surface_downwelling_shortwave_flux_in_air,0.35817403,0.9187715057159876,2001,Central Coast,all
road_density_km_km2,0.41891262,0.42509919526997336,2001,Central Coast,all
wind_direction_category_E,0.4215827,-0.9652103115548392,2001,Central Coast,all
max_air_temperature,0.48271674,0.8618790820886897,2001,Central Coast,all
wind_direction_category_SE,0.634191,-0.9869923620285109,2001,Central Coast,all
wind_direction_category_NE,0.69088906,-0.9776227266007789,2001,Central Coast,all
wind_direction_category_N,1.2630717,-0.9870795168320722,2001,Central Coast,all
wind_direction_category_SW,1.7753681,-0.9834884227782451,2001,Central Coast,all
wind_direction_category_W,1.804452,-0.9915054063740124,2001,Central Coast,all
wind_direction_category_S,1.8576094,-0.9928865642064146,2001,Central Coast,all
wind_direction_category_NW,2.1307175,-0.9932204059668827,2001,Central Coast,all
veg_group_Grassland,0.01323749,-0.8039293268111556,2001,North Interior,summer
veg_group_Conifer Forest,0.014082885,0.8411102531206577,2001,North Interior,summer
wind_speed,0.02256518,-0.2253656506143844,2001,North Interior,summer
veg_group_Chaparral,0.025507482,0.685513985426354,2001,North Interior,summer
specific_humidity,0.026413789,-0.12683133243654957,2001,North Interior,summer
max_relative_humidity,0.031713616,-0.333170225346512,2001,North Interior,summer
min_air_temperature,0.06731989,-0.8428145715497889,2001,North Interior,summer
min_relative_humidity,0.07254685,-0.7377276263434713,2001,North Interior,summer
precipitation_amount,0.09954078,-0.7037487892023782,2001,North Interior,summer
line_density_km_per_cell,0.12318603,0.8956272251989578,2001,North Interior,summer
LAI,0.15281674,0.9436605483476722,2001,North Interior,summer
dead_fuel_moisture_1000hr,0.15504631,-0.5695924627854042,2001,North Interior,summer
slope_max,0.159683,0.862316004351769,2001,North Interior,summer
dead_fuel_moisture_100hr,0.16267025,-0.8686955748936532,2001,North Interior,summer
surface_downwelling_shortwave_flux_in_air,0.19497263,0.4372989034224008,2001,North Interior,summer
max_air_temperature,0.34912685,0.862359025835169,2001,North Interior,summer
road_density_km_km2,0.42298377,0.7308072212591998,2001,North Interior,summer
wind_direction_category_E,0.42922285,-0.9543920664390564,2001,North Interior,summer
wind_direction_category_SE,0.6008438,-0.9100190874176496,2001,North Interior,summer
wind_direction_category_NE,0.6362432,-0.9808079816702233,2001,North Interior,summer
wind_direction_category_N,0.773376,-0.9587613558698471,2001,North Interior,summer
wind_direction_category_NW,1.2943213,-0.982023499548529,2001,North Interior,summer
wind_direction_category_SW,1.5802583,-0.98447243936048,2001,North Interior,summer
wind_direction_category_S,1.7135974,-0.9892058458633542,2001,North Interior,summer
wind_direction_category_W,1.7381045,-0.9892825985876619,2001,North Interior,summer
veg_group_Conifer Forest,0.023928579,0.7711298388578233,2001,North Interior,winter
veg_group_Chaparral,0.02579569,0.7082145784849525,2001,North Interior,winter
wind_speed,0.027740981,0.6129978992540379,2001,North Interior,winter
min_relative_humidity,0.030714313,-0.6451626161997664,2001,North Interior,winter
max_relative_humidity,0.03570743,-0.20864009202660855,2001,North Interior,winter
specific_humidity,0.04315041,-0.4837020194694179,2001,North Interior,winter
dead_fuel_moisture_100hr,0.053403262,-0.08655909187320945,2001,North Interior,winter
precipitation_amount,0.059082244,0.3896056110682171,2001,North Interior,winter
SWE,0.09677803,-0.7590799076577518,2001,North Interior,winter
line_density_km_per_cell,0.10225013,0.7360120433520034,2001,North Interior,winter
LAI,0.15338786,0.9745875388402517,2001,North Interior,winter
slope_max,0.17118302,0.7884717173987206,2001,North Interior,winter
dead_fuel_moisture_1000hr,0.30897835,-0.9191372106114247,2001,North Interior,winter
min_air_temperature,0.36293378,-0.09324285094152715,2001,North Interior,winter
road_density_km_km2,0.39090288,0.7825151594641323,2001,North Interior,winter
max_air_temperature,0.5135914,0.9287778572959132,2001,North Interior,winter
surface_downwelling_shortwave_flux_in_air,0.5408152,0.09761420235048447,2001,North Interior,winter
wind_direction_category_SE,0.58441913,-0.9942154013888768,2001,North Interior,winter
