feature,mean_abs_shap,corr,year,area,season
LAI,0.095791295,0.39964624995968373,2002,Central Coast,summer
slope_max,0.12076973,-0.18286198107141063,2002,Central Coast,summer
line_density_km_per_cell,0.15264097,0.726926022201478,2002,Central Coast,summer
surface_downwelling_shortwave_flux_in_air,0.18806845,0.8126907818848762,2002,Central Coast,summer
dead_fuel_moisture_1000hr,0.22614668,-0.7532687144458203,2002,Central Coast,summer
road_density_km_km2,0.27696368,0.3633495464470827,2002,Central Coast,summer
max_air_temperature,0.49723512,0.8711308187299546,2002,Central Coast,summer
population_density,0.86425203,0.16894024313723266,2002,Central Coast,summer
precipitation_amount,0.048475023,-0.8374879991179335,2002,Central Coast,winter
min_air_temperature,0.050342776,-0.0590442899470489,2002,Central Coast,winter
max_relative_humidity,0.055172563,0.5836406980872815,2002,Central Coast,winter
dead_fuel_moisture_100hr,0.065122426,-0.04597823982940058,2002,Central Coast,winter
specific_humidity,0.067418404,-0.7671812487593433,2002,Central Coast,winter
wind_speed,0.08056118,0.8059377730583177,2002,Central Coast,winter
min_relative_humidity,0.10541681,-0.8091848280168285,2002,Central Coast,winter
slope_max,0.11828865,-0.5639650039416264,2002,Central Coast,winter
LAI,0.14513034,0.4678290238821122,2002,Central Coast,winter
line_density_km_per_cell,0.14751886,0.5122417963642218,2002,Central Coast,winter
surface_downwelling_shortwave_flux_in_air,0.179722,0.2312185640036703,2002,Central Coast,winter
road_density_km_km2,0.26313192,0.40221311899987494,2002,Central Coast,winter
dead_fuel_moisture_1000hr,0.2764007,-0.9286219926613687,2002,Central Coast,winter
max_air_temperature,0.35899124,0.9181019268695014,2002,Central Coast,winter
population_density,0.848754,0.39518947305035174,2002,Central Coast,winter
max_relative_humidity,0.040107038,0.3095807874311374,2002,North Interior,summer
wind_speed,0.04833229,0.7310296609946966,2002,North Interior,summer
min_air_temperature,0.05283095,0.5900821855045473,2002,North Interior,summer
veg_Native Grassland ,0.058895808,-0.9839231519069446,2002,North Interior,summer
dead_fuel_moisture_100hr,0.06770172,-0.4784511736214938,2002,North Interior,summer
min_relative_humidity,0.080078095,-0.5508251007074414,2002,North Interior,summer
specific_humidity,0.08317912,-0.7052146235726711,2002,North Interior,summer
LAI,0.09583265,0.7025236199437291,2002,North Interior,summer
slope_max,0.09657244,0.3100786556968876,2002,North Interior,summer
surface_downwelling_shortwave_flux_in_air,0.10539363,0.7321879102670273,2002,North Interior,summer
line_density_km_per_cell,0.12305904,0.4372803129127213,2002,North Interior,summer
dead_fuel_moisture_1000hr,0.26026702,-0.7462769296091597,2002,North Interior,summer
road_density_km_km2,0.3021634,0.6044795536930525,2002,North Interior,summer
max_air_temperature,0.364647,0.8915235138524558,2002,North Interior,summer
population_density,0.7151771,0.4458671817151516,2002,North Interior,summer
max_relative_humidity,0.05248802,0.5038041014514418,2002,North Interior,winter
wind_speed,0.06778088,0.7289536474990226,2002,North Interior,winter
dead_fuel_moisture_100hr,0.0801967,-0.8021056958796319,2002,North Interior,winter
min_air_temperature,0.09241852,-0.08095025730341648,2002,North Interior,winter
slope_max,0.10399778,0.3229374775025766,2002,North Interior,winter
specific_humidity,0.115381226,-0.27798570755609786,2002,North Interior,winter
surface_downwelling_shortwave_flux_in_air,0.12711747,-0.29241970309652676,2002,North Interior,winter
precipitation_amount,0.14248565,-0.9055503627051777,2002,North Interior,winter
